dir,track,h,search,queue,algo,dom,cov
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',visitall,5
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',elevators,16
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',woodworking,9
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',barman,12
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',parking,10
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',floortile,8
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',scanalyzer,19
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',sokoban,19
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',openstacks,13
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',nomystery,9
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',tidybot,17
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',pegsol,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',visitall,6
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',elevators,17
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',woodworking,10
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',barman,10
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',parking,10
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',floortile,6
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',scanalyzer,19
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',sokoban,19
gbfsfifo,ipc2011,ff1,eager,FIFO,hp',openstacks,13
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,nomystery,16
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,tidybot,18
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,pegsol,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,visitall,6
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,transport,8
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,elevators,8
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,woodworking,3
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,parcprinter,19
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,parking,12
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,floortile,3
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,scanalyzer,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,sokoban,17
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,openstacks,10
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,nomystery,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,tidybot,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,pegsol,20
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,visitall,5
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,elevators,16
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,woodworking,5
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,barman,10
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,parking,10
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,floortile,6
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,scanalyzer,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,sokoban,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,openstacks,11
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,citycar,9
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,parking,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,childsnack,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,tetris,14
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,cavediving,7
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,transport,3
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,thoughtful,5
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,maintenance,16
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,openstacks,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,hiking,19
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,visitall,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,ged,9
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,citycar,6
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,parking,1
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,childsnack,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,tetris,13
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,cavediving,7
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,transport,4
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,thoughtful,5
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,maintenance,17
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,openstacks,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,hiking,20
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,visitall,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,ged,10
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,citycar,6
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,parking,3
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,childsnack,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,tetris,2
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,cavediving,7
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,transport,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,thoughtful,11
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,maintenance,10
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,openstacks,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,hiking,20
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,visitall,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,ged,13
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,nomystery,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,tidybot,15
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,pegsol,20
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,visitall,6
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,elevators,16
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,woodworking,3
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,barman,12
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,parking,8
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,floortile,8
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,scanalyzer,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,sokoban,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,openstacks,11
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,barman,1
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,citycar,9
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,parking,1
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,childsnack,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,tetris,3
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,cavediving,7
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,transport,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,thoughtful,13
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,maintenance,10
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,openstacks,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,hiking,20
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,visitall,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,ged,15
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,citycar,9
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,parking,1
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,childsnack,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,tetris,13
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,cavediving,7
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,transport,3
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,thoughtful,5
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,maintenance,15
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,openstacks,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,hiking,20
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,visitall,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,ged,8
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,barman,1
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,citycar,6
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,parking,1
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,childsnack,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,tetris,3
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,cavediving,7
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,transport,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,thoughtful,13
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,maintenance,12
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,openstacks,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,hiking,20
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,visitall,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,ged,13
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,citycar,9
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,parking,1
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,childsnack,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,tetris,16
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,cavediving,7
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,transport,3
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,thoughtful,5
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,maintenance,17
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,openstacks,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,hiking,19
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,visitall,0
gbfsfifo,ipc2014,cg1,eager,FIFO,ht,ged,11
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,barman,2
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,citycar,7
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,parking,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,childsnack,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,tetris,5
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,cavediving,7
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,transport,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,thoughtful,15
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,maintenance,11
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,openstacks,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,hiking,19
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,visitall,0
gbfsfifo,ipc2014,ff1,eager,FIFO,ht,ged,14
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,nomystery,16
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,tidybot,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,pegsol,20
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,visitall,6
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,elevators,15
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,woodworking,3
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,barman,10
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,parking,9
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,floortile,8
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,scanalyzer,18
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,sokoban,18
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,openstacks,11
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,nomystery,16
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,tidybot,19
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,pegsol,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,visitall,6
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,transport,9
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,elevators,9
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,woodworking,4
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,parcprinter,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,parking,10
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,scanalyzer,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,sokoban,17
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,openstacks,10
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,nomystery,15
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,tidybot,17
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,pegsol,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,visitall,6
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,transport,9
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,elevators,9
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,woodworking,2
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,parcprinter,19
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,parking,11
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,scanalyzer,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,sokoban,17
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,openstacks,10
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,nomystery,16
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,tidybot,15
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,pegsol,20
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,visitall,7
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,elevators,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,woodworking,3
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,barman,10
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,parking,12
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,floortile,7
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,scanalyzer,19
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,sokoban,17
gbfsfifo,ipc2011,ff1,eager,FIFO,ht,openstacks,11
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,nomystery,16
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,tidybot,19
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,pegsol,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,visitall,7
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,transport,10
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,elevators,9
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,woodworking,2
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,barman,0
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,parcprinter,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,parking,13
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,floortile,2
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,scanalyzer,20
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,sokoban,16
gbfsfifo,ipc2011,cg1,eager,FIFO,ht,openstacks,10
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,nomystery,7
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,tidybot,16
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,pegsol,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,visitall,3
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,elevators,14
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,woodworking,2
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,barman,9
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,parking,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,floortile,6
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,scanalyzer,15
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,sokoban,19
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,openstacks,18
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,barman,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,citycar,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,parking,7
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,childsnack,4
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,floortile,2
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,tetris,7
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,cavediving,7
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,transport,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,thoughtful,9
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,maintenance,8
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,openstacks,13
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,hiking,20
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,visitall,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,ged,19
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,nomystery,6
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,tidybot,18
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,pegsol,20
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,visitall,3
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,transport,11
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,elevators,8
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,woodworking,2
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,barman,0
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,parcprinter,20
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,parking,18
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,floortile,0
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,scanalyzer,20
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,sokoban,16
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,openstacks,15
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,barman,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,citycar,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,parking,10
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,childsnack,6
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,floortile,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,tetris,18
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,cavediving,7
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,transport,3
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,thoughtful,5
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,maintenance,16
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,openstacks,3
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,hiking,17
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,visitall,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,ged,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,barman,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,citycar,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,parking,9
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,childsnack,6
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,floortile,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,tetris,18
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,cavediving,7
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,transport,3
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,thoughtful,5
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,maintenance,16
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,openstacks,3
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,hiking,16
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,visitall,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,ged,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,barman,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,citycar,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,parking,6
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,childsnack,4
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,floortile,2
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,tetris,7
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,cavediving,7
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,transport,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,thoughtful,9
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,maintenance,8
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,openstacks,12
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,hiking,20
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,visitall,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,ged,19
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,barman,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,citycar,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,parking,8
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,childsnack,4
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,floortile,2
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,tetris,6
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,cavediving,7
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,transport,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,thoughtful,9
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,maintenance,8
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,openstacks,12
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,hiking,20
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,visitall,0
gbfsfifo,ipc2014,ff1,eager,FIFO,hd,ged,19
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,barman,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,citycar,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,parking,10
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,childsnack,6
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,floortile,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,tetris,18
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,cavediving,7
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,transport,3
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,thoughtful,5
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,maintenance,16
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,openstacks,4
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,hiking,17
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,visitall,0
gbfsfifo,ipc2014,cg1,eager,FIFO,hd,ged,0
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,nomystery,7
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,tidybot,16
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,pegsol,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,visitall,3
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,elevators,14
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,woodworking,2
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,barman,8
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,parking,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,floortile,6
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,scanalyzer,15
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,sokoban,19
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,openstacks,18
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,nomystery,7
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,tidybot,16
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,pegsol,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,visitall,3
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,transport,0
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,elevators,14
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,woodworking,2
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,barman,8
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,parcprinter,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,parking,20
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,floortile,6
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,scanalyzer,15
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,sokoban,19
gbfsfifo,ipc2011,ff1,eager,FIFO,hd,openstacks,19
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,nomystery,6
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,tidybot,18
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,pegsol,20
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,visitall,3
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,transport,11
gbfsfifo,ipc2011,cg1,eager,FIFO,hd,elevators,8
