5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,thoughtful,sat14,5
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,maintenance,sat14,16
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,openstacks,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,hiking,sat14,17
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,visitall,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,13,ged,sat14,0
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,nomystery,sat11,7
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,tidybot,sat11,13
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,pegsol,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,visitall,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,transport,sat11,10
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,elevators,sat11,8
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,woodworking,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,barman,sat11,0
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,parcprinter,sat11,17
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,parking,sat11,18
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,floortile,sat11,2
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,scanalyzer,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,sokoban,sat11,16
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,24,openstacks,sat11,11
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,barman,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,citycar,sat14,4
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,parking,sat14,1
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,childsnack,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,floortile,sat14,2
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,tetris,sat14,4
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,cavediving,sat14,7
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,transport,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,thoughtful,sat14,11
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,maintenance,sat14,11
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,openstacks,sat14,1
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,hiking,sat14,20
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,visitall,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,08,ged,sat14,11
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,nomystery,sat11,8
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,tidybot,sat11,15
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,pegsol,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,visitall,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,transport,sat11,11
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,elevators,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,woodworking,sat11,8
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,barman,sat11,0
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,parcprinter,sat11,15
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,parking,sat11,14
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,floortile,sat11,2
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,scanalyzer,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,sokoban,sat11,16
5minresults,gbfsfifo,hg,ipc2011,sat,master,cg1,eager,FIFO,hg,b5e515,2016,08,01,23,43,02,openstacks,sat11,11
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,nomystery,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,tidybot,sat11,16
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,pegsol,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,visitall,sat11,8
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,transport,sat11,0
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,elevators,sat11,16
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,woodworking,sat11,7
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,barman,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,parcprinter,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,parking,sat11,8
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,floortile,sat11,9
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,scanalyzer,sat11,20
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,sokoban,sat11,17
5minresults,gbfsfifo,hg,ipc2011,sat,master,ff1,eager,FIFO,hg,b5e515,2016,08,01,23,43,26,openstacks,sat11,13
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,barman,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,citycar,sat14,5
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,parking,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,childsnack,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,floortile,sat14,2
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,tetris,sat14,3
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,cavediving,sat14,7
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,transport,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,thoughtful,sat14,10
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,maintenance,sat14,11
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,openstacks,sat14,1
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,hiking,sat14,20
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,visitall,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,ff1,eager,FIFO,hg,b39eae,2016,08,01,23,43,30,ged,sat14,11
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,barman,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,citycar,sat14,2
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,parking,sat14,3
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,childsnack,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,floortile,sat14,2
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,tetris,sat14,14
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,cavediving,sat14,7
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,transport,sat14,4
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,thoughtful,sat14,5
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,maintenance,sat14,16
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,openstacks,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,hiking,sat14,18
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,visitall,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,06,ged,sat14,0
5minresults,gbfsfifo,hg,ipc2014,sat,master,cg1,eager,FIFO,hg,b39eae,2016,08,01,23,43,28,barman,sat14,0
